Cleco Power LLC,LA,Investor Owned," 37,882 "," 180,790 "," 2,376,897 ",7.61
"Concordia Electric Coop, Inc",LA,Cooperative," 1,603 "," 3,411 "," 37,709 ",9.05
Dixie Electric Membership Corp,LA,Cooperative," 5,129 "," 11,572 "," 198,217 ",5.84
Entergy Gulf States Inc,LA,Investor Owned," 44,384 "," 363,832 "," 4,675,273 ",7.78
Entergy Louisiana Inc,LA,Investor Owned," 76,561 "," 513,808 "," 6,110,435 ",8.41
Entergy New Orleans Inc,LA,Investor Owned," 18,188 "," 230,111 "," 3,299,682 ",6.97
"Jefferson Davis Elec Coop, Inc",LA,Cooperative," 1,481 "," 4,794 "," 61,120 ",7.84
Jonesville City of,LA,Publicly Owned, 352 ," 1,238 "," 12,152 ",10.19
Morgan City City of,LA,Publicly Owned," 1,260 "," 7,388 "," 96,331 ",7.67
Northeast Louisiana Power Coop Inc.,LA,Cooperative," 2,589 "," 2,675 "," 29,949 ",8.93
"Panola-Harrison Elec Coop, Inc",LA,Cooperative, 679 ," 1,136 "," 17,285 ",6.57
Plaquemine City of,LA,Publicly Owned, 327 , 433 ," 4,149 ",10.44
Pointe Coupee Elec Member Corp,LA,Cooperative," 1,962 "," 3,178 "," 40,641 ",7.82
South Louisiana Elec Coop Assn,LA,Cooperative," 2,580 "," 11,761 "," 176,000 ",6.68
Southwest Louisiana E M C,LA,Cooperative," 6,233 "," 18,215 "," 265,708 ",6.86
Southwestern Electric Power Co,LA,Investor Owned," 17,516 "," 116,603 "," 2,178,550 ",5.35
Terrebonne Parish Consol Gov't,LA,Publicly Owned," 1,801 "," 13,822 "," 155,149 ",8.91
Town of Boyce,LA,Publicly Owned, 40 , 133 ," 1,511 ",8.80
Town of Elizabeth,LA,Publicly Owned, 28 , 61 , 671 ,9.09
Town of Gueydan,LA,Publicly Owned, 106 , 177 ," 2,573 ",6.88
Town of Vidalia,LA,Publicly Owned, 353 ," 1,786 "," 23,000 ",7.77
Town of Vinton,LA,Publicly Owned, 250 ," 1,065 "," 10,166 ",10.48
Town of Welsh,LA,Publicly Owned, 154 , 341 ," 5,372 ",6.35
Valley Electric Member Corp,LA,Cooperative," 1,529 "," 5,620 "," 78,000 ",7.21
"Washington-St Tammany E C, Inc",LA,Cooperative," 2,985 "," 8,710 "," 131,674 ",6.61
Central Maine Power Co,ME,Investor Owned, 7 , 18 , 185 ,9.73
"Fox Islands Electric Coop, Inc",ME,Cooperative, 259 , 446 ," 2,737 ",16.30
Kennebunk Light & Power Dist,ME,Publicly Owned, 808 ," 1,919 "," 32,398 ",5.92
Madison Town of,ME,Publicly Owned, 323 , 516 ," 4,761 ",10.84
Matinicus Plantation Elec Co,ME,Publicly Owned, 3 , 8 , 23 ,34.78
Swans Island Electric Coop Inc,ME,Cooperative, 83 , 101 , 471 ,21.44
Van Buren Light & Power Dist,ME,Publicly Owned, 284 , 216 ," 2,682 ",8.05
A & N Electric Coop,MD,Cooperative, 51 , 79 , 786 ,10.05
Baltimore Gas & Electric Co,MD,Investor Owned," 107,202 "," 294,861 "," 3,409,815 ",8.65
Berlin Town of,MD,Publicly Owned, 242 , 526 ," 4,200 ",12.52
"Choptank Electric Coop, Inc",MD,Cooperative," 3,922 "," 13,037 "," 159,001 ",8.20
City of Hagerstown,MD,Publicly Owned," 2,172 "," 3,954 "," 70,401 ",5.62
Delmarva Power & Light Company,MD,Investor Owned," 23,562 "," 118,120 "," 1,485,852 ",7.95
Easton Utilities Comm,MD,Publicly Owned," 2,070 "," 13,489 "," 157,198 ",8.58
Potomac Edison Co,MD,Investor Owned," 25,137 "," 117,113 "," 1,842,410 ",6.36
Potomac Electric Power Co,MD,Investor Owned," 35,155 "," 341,085 "," 5,387,491 ",6.33
Southern Maryland Elec Coop Inc,MD,Cooperative," 11,358 "," 66,881 "," 1,145,871 ",5.84
Thurmont Municipal Light Co,MD,Publicly Owned, 365 ," 2,587 "," 28,000 ",9.24
Town of Williamsport,MD,Publicly Owned, 59 , 84 ," 1,528 ",5.50
Boston Edison Co,MA,Investor Owned," 97,129 "," 782,230 "," 6,726,608 ",11.63
Braintree Town of,MA,Publicly Owned," 2,394 "," 25,423 "," 248,336 ",10.24
Cambridge Electric Light Co,MA,Investor Owned," 7,129 "," 111,755 "," 1,243,345 ",8.99
Chicopee City of,MA,Publicly Owned," 2,512 "," 11,733 "," 139,552 ",8.41
City of Hingham,MA,Publicly Owned, 891 ," 4,681 "," 37,877 ",12.36
City of Marblehead,MA,Publicly Owned, 893 ," 1,361 "," 11,651 ",11.68
City of Norwood,MA,Publicly Owned," 2,158 "," 11,005 "," 110,287 ",9.98
City of Peabody,MA,Publicly Owned," 2,185 "," 3,062 "," 24,531 ",12.48
City of Russell,MA,Publicly Owned, 38 , 150 ," 1,343 ",11.17
City of Taunton,MA,Publicly Owned," 6,814 "," 20,804 "," 183,919 ",11.31
City of Westfield,MA,Publicly Owned," 1,753 "," 11,886 "," 103,940 ",11.44
Commonwealth Electric Co,MA,Investor Owned," 36,245 "," 150,200 "," 1,263,247 ",11.89
Fitchburg Gas & Elec Light Co,MA,Investor Owned," 3,776 "," 15,204 "," 108,624 ",14.00
Groveland Town of,MA,Publicly Owned, 230 , 314 ," 3,316 ",9.47
Holyoke City of,MA,Publicly Owned," 2,638 "," 19,435 "," 178,908 ",10.86
Massachusetts Bay Trans Auth,MA,Publicly Owned, 61 ," 1,326 "," 32,396 ",4.09
Massachusetts Electric Co,MA,Investor Owned," 128,845 "," 677,980 "," 6,568,402 ",10.32
Nantucket Electric Co,MA,Investor Owned," 1,265 "," 5,828 "," 42,998 ",13.55
Rowley Town of,MA,Publicly Owned, 538 ," 1,149 "," 11,231 ",10.23
Town of Ashburnham,MA,Publicly Owned, 201 , 334 ," 1,022 ",32.68
Town of Belmont,MA,Publicly Owned, 830 ," 4,978 "," 51,798 ",9.61
Town of Boylston,MA,Publicly Owned, 296 , 488 ," 4,053 ",12.04
Town of Chester,MA,Publicly Owned, 80 , 110 , 980 ,11.22
Town of Concord,MA,Publicly Owned," 1,160 "," 4,584 "," 44,315 ",10.34
Town of Danvers,MA,Publicly Owned," 1,712 "," 5,711 "," 46,638 ",12.25
Town of Georgetown,MA,Publicly Owned, 334 , 871 ," 6,503 ",13.39
Town of Groton,MA,Publicly Owned, 353 ," 1,548 "," 13,798 ",11.22
Town of Holden,MA,Publicly Owned, 538 ," 1,933 "," 18,181 ",10.63
Town of Hudson,MA,Publicly Owned," 1,413 "," 3,817 "," 38,189 ",10.00
Town of Hull,MA,Publicly Owned, 324 , 986 ," 9,942 ",9.92
Town of Ipswich,MA,Publicly Owned, 573 , 740 ," 6,176 ",11.98
Town of Littleton,MA,Publicly Owned, 516 ," 1,733 "," 19,000 ",9.12
Town of Mansfield,MA,Publicly Owned, 669 ," 2,259 "," 21,686 ",10.42
Town of Merrimac,MA,Publicly Owned, 250 , 365 ," 3,229 ",11.30
Town of Middleborough,MA,Publicly Owned," 2,072 "," 9,210 "," 87,884 ",10.48
Town of Middleton,MA,Publicly Owned, 518 ," 1,996 "," 19,210 ",10.39
Town of North Attleborough,MA,Publicly Owned," 1,097 "," 3,472 "," 34,621 ",10.03
Town of Paxton,MA,Publicly Owned, 213 , 246 ," 1,975 ",12.46
Town of Princeton,MA,Publicly Owned, 116 , 261 ," 2,168 ",12.04
Town of Shrewsbury,MA,Publicly Owned," 1,050 "," 4,868 "," 50,499 ",9.64
Town of South Hadley,MA,Publicly Owned," 1,015 "," 3,023 "," 25,556 ",11.83
Town of Sterling,MA,Publicly Owned, 237 , 690 ," 5,413 ",12.75
Town of Templeton,MA,Publicly Owned, 329 , 892 ," 7,972 ",11.19
Town of Wakefield,MA,Publicly Owned," 1,509 "," 3,818 "," 31,666 ",12.06
Wellesley Town of,MA,Publicly Owned," 1,128 "," 6,940 "," 77,167 ",8.99
West Boylston Town of,MA,Publicly Owned, 476 ," 3,478 "," 31,474 ",11.05
Western Massachusetts Elec Co,MA,Investor Owned," 18,298 "," 122,898 "," 1,255,829 ",9.79
Alger-Delta Coop Electric Assn,MI,Cooperative, 326 ," 1,108 "," 13,076 ",8.47
Alpena Power Co,MI,Investor Owned," 3,777 "," 8,285 "," 108,460 ",7.64
Cherryland Electric Coop Inc,MI,Cooperative," 2,313 "," 6,943 "," 89,500 ",7.76
City of Bay City,MI,Publicly Owned," 2,493 "," 10,217 "," 130,730 ",7.82
City of Charlevoix,MI,Publicly Owned, 864 ," 2,795 "," 30,569 ",9.14
City of Croswell,MI,Publicly Owned, 159 , 809 ," 9,754 ",8.29
City of Crystal Falls,MI,Publicly Owned, 247 , 794 ," 9,300 ",8.54
City of Detroit,MI,Publicly Owned, 8 ," 1,295 "," 12,049 ",10.75
City of Dowagiac,MI,Publicly Owned, 852 ," 1,570 "," 23,075 ",6.80
City of Eaton Rapids,MI,Publicly Owned, 245 , 822 ," 11,831 ",6.95
City of Escanaba,MI,Publicly Owned," 1,228 "," 3,968 "," 59,724 ",6.64
City of Gladstone,MI,Publicly Owned, 305 , 461 ," 6,582 ",7.00
City of Grand Haven,MI,Publicly Owned," 1,598 "," 6,475 "," 86,975 ",7.44
City of Hart Hydro,MI,Publicly Owned, 340 ," 1,394 "," 18,838 ",7.40
City of Holland,MI,Publicly Owned," 4,422 "," 26,629 "," 423,608 ",6.29
City of Lowell,MI,Publicly Owned, 407 ," 3,364 "," 46,852 ",7.18
City of Marquette,MI,Publicly Owned," 1,766 "," 11,835 "," 201,132 ",5.88
City of Marshall,MI,Publicly Owned, 628 ," 2,940 "," 28,304 ",10.39
City of Negaunee,MI,Publicly Owned, 231 , 861 ," 11,813 ",7.29
City of Niles,MI,Publicly Owned," 1,074 "," 3,327 "," 48,524 ",6.86
City of Norway,MI,Publicly Owned, 204 , 409 ," 6,762 ",6.05
City of Petoskey,MI,Publicly Owned, 909 ," 5,589 "," 80,191 ",6.97
City of Portland,MI,Publicly Owned, 275 , 830 ," 8,978 ",9.24
City of Sebewaing,MI,Publicly Owned, 150 , 462 ," 4,410 ",10.48
City of South Haven,MI,Publicly Owned," 1,098 "," 3,876 "," 54,593 ",7.10
City of St Louis,MI,Publicly Owned, 234 ," 1,381 "," 16,268 ",8.49
City of Stephenson,MI,Publicly Owned, 87 , 211 ," 3,584 ",5.89
City of Sturgis,MI,Publicly Owned, 917 ," 4,167 "," 42,384 ",9.83
City of Traverse City,MI,Publicly Owned," 2,827 "," 11,225 "," 143,247 ",7.84
City of Wakefield,MI,Publicly Owned, 133 , 300 ," 5,289 ",5.67
City of Zeeland,MI,Publicly Owned, 531 ," 2,141 "," 25,246 ",8.48
Clinton Village of,MI,Publicly Owned, 119 , 779 ," 7,583 ",10.27
Cloverland Electric Co-op,MI,Cooperative," 1,197 "," 3,081 "," 48,684 ",6.33
Coldwater Board of Public Util,MI,Publicly Owned," 1,125 "," 2,299 "," 20,034 ",11.48
Consumers Energy Company,MI,Investor Owned," 202,061 "," 848,460 "," 11,375,353 ",7.46
Detroit Edison Co,MI,Investor Owned," 181,462 "," 1,291,264 "," 16,343,669 ",7.90
Edison Sault Electric Co,MI,Investor Owned," 3,521 "," 15,979 "," 295,178 ",5.41
Great Lakes Energy Coop,MI,Cooperative," 8,281 "," 21,246 "," 222,786 ",9.54
Harbor Springs City of,MI,Publicly Owned, 719 ," 1,450 "," 17,491 ",8.29
Hillsdale Board of Public Wks,MI,Publicly Owned, 922 ," 3,215 "," 48,252 ",6.66
Indiana Michigan Power Co,MI,Investor Owned," 16,017 "," 47,583 "," 745,174 ",6.39
Lansing City of,MI,Publicly Owned," 14,185 "," 77,367 "," 1,211,051 ",6.39
Midwest Energy Cooperative,MI,Cooperative," 3,391 "," 7,888 "," 124,743 ",6.32
Newberry Water & Light Board,MI,Publicly Owned, 229 , 348 ," 4,080 ",8.53
Northern States Power Co,MI,Investor Owned," 1,257 "," 2,337 "," 32,813 ",7.12
Ontonagon County R E A,MI,Cooperative, 153 , 254 ," 1,944 ",13.07
Presque Isle Elec & Gas Coop,MI,Cooperative," 1,537 "," 4,592 "," 52,616 ",8.73
Thumb Electric Coop of Mich,MI,Cooperative, 643 ," 1,360 "," 15,960 ",8.52
Tri-County Electric Coop,MI,Cooperative," 2,685 "," 6,158 "," 31,739 ",19.40
Upper Peninsula Power Co,MI,Investor Owned," 5,872 "," 24,957 "," 258,333 ",9.66
Village of Baraga,MI,Publicly Owned, 236 ," 1,007 "," 13,610 ",7.40
Village of Chelsea,MI,Publicly Owned, 476 ," 2,834 "," 37,948 ",7.47
Village of Daggett,MI,Publicly Owned, 20 , 20 , 329 ,6.08
Village of L'Anse,MI,Publicly Owned, 163 , 377 ," 5,356 ",7.04
Village of Paw Paw,MI,Publicly Owned, 361 ," 1,672 "," 26,009 ",6.43
Village of Union City,MI,Publicly Owned, 498 , 458 ," 4,229 ",10.83
Wisconsin Electric Power Co,MI,Investor Owned," 2,964 "," 13,265 "," 148,483 ",8.93
Wisconsin Public Service Corp,MI,Investor Owned, 948 ," 3,419 "," 56,603 ",6.04
Wyandotte Municipal Serv Comm,MI,Publicly Owned, 980 ," 3,022 "," 28,380 ",10.65
Adrian Public Utilities Comm,MN,Publicly Owned, 116 , 368 ," 4,807 ",7.66
Agralite Electric Coop,MN,Cooperative, 192 ," 1,599 "," 24,688 ",6.48
Aitkin Public Utilities Comm,MN,Publicly Owned, 310 , 515 ," 5,900 ",8.73
Anoka Electric Coop,MN,Cooperative," 7,843 "," 38,291 "," 592,477 ",6.46
"Arrowhead Electric Coop, Inc",MN,Cooperative, 407 ," 1,670 "," 22,842 ",7.31
Austin City of,MN,Publicly Owned," 1,821 "," 8,598 "," 120,774 ",7.12
Bagley Public Utilities Comm,MN,Publicly Owned, 138 , 243 ," 5,145 ",4.72
"Beltrami Electric Coop, Inc",MN,Cooperative," 1,111 "," 3,963 "," 66,101 ",6.00
Blue Earth-Nicollet-Faribault,MN,Cooperative, 595 ," 5,363 "," 87,799 ",6.11
Brainerd Public Utilities,MN,Publicly Owned," 1,471 "," 4,496 "," 74,681 ",6.02
Brewster City of,MN,Publicly Owned, 34 , 50 , 791 ,6.32
Brown County Rural Elec Assn,MN,Cooperative, 494 ," 1,587 "," 26,755 ",5.93
City of Ada,MN,Publicly Owned, 176 , 627 ," 9,671 ",6.48
City of Alexandria,MN,Publicly Owned," 1,446 "," 2,512 "," 40,690 ",6.17
City of Alpha,MN,Publicly Owned, 14 , 48 , 495 ,9.70
City of Alvarado,MN,Publicly Owned, 33 , 89 ," 1,350 ",6.59
City of Anoka,MN,Publicly Owned," 1,255 "," 5,833 "," 84,834 ",6.88
City of Arlington,MN,Publicly Owned, 135 , 759 ," 9,812 ",7.74
City of Barnesville,MN,Publicly Owned, 125 , 302 ," 4,446 ",6.79
City of Baudette,MN,Publicly Owned, 182 , 872 ," 11,478 ",7.60
City of Benson,MN,Publicly Owned, 235 , 392 ," 6,652 ",5.89
City of Bigelow,MN,Publicly Owned, 30 , 27 , 335 ,8.06
City of Biwabik,MN,Publicly Owned, 93 , 298 ," 3,796 ",7.85
City of Blooming Prairie,MN,Publicly Owned, 181 , 964 ," 15,467 ",6.23
City of Blue Earth,MN,Publicly Owned, 330 , 539 ," 6,865 ",7.85
City of Breckenridge,MN,Publicly Owned, 238 , 506 ," 9,120 ",5.55
City of Brownton,MN,Publicly Owned, 50 , 90 ," 1,308 ",6.88
City of Buffalo,MN,Publicly Owned, 533 ," 3,789 "," 50,217 ",7.55
City of Buhl,MN,Publicly Owned, 21 , 130 ," 2,101 ",6.19
City of Caledonia,MN,Publicly Owned, 179 , 259 ," 4,204 ",6.16
City of Ceylon,MN,Publicly Owned, 52 , 43 , 804 ,5.35
City of Chaska,MN,Publicly Owned, 824 ," 1,020 "," 16,922 ",6.03
City of Detroit Lakes,MN,Publicly Owned," 1,083 "," 1,653 "," 28,426 ",5.82
City of Dunnell,MN,Publicly Owned, 30 , 46 , 556 ,8.27
City of Eitzen,MN,Publicly Owned, 21 , 40 , 515 ,7.77
City of Elbow Lake,MN,Publicly Owned, 79 , 445 ," 9,140 ",4.87
City of Elk River,MN,Publicly Owned, 726 ," 1,633 "," 19,665 ",8.30
City of Fairfax,MN,Publicly Owned, 137 , 230 ," 3,724 ",6.18
City of Fosston,MN,Publicly Owned, 230 , 865 ," 14,208 ",6.09
City of Gilbert,MN,Publicly Owned, 75 , 195 ," 2,921 ",6.68
City of Grand Marais,MN,Publicly Owned, 491 , 824 ," 12,329 ",6.68
City of Grove City,MN,Publicly Owned, 56 , 236 ," 3,470 ",6.80
City of Halstad,MN,Publicly Owned, 63 , 249 ," 4,664 ",5.34
City of Harmony,MN,Publicly Owned, 169 , 302 ," 4,873 ",6.20
City of Henning,MN,Publicly Owned, 100 , 299 ," 5,157 ",5.80
City of Jackson,MN,Publicly Owned, 268 , 379 ," 5,906 ",6.42
City of Kandiyohi,MN,Publicly Owned, 36 , 49 ," 1,055 ",4.64
City of Kasson,MN,Publicly Owned, 257 , 731 ," 11,485 ",6.36
City of Lake City,MN,Publicly Owned, 416 ," 1,435 "," 17,463 ",8.22
City of Lake Crystal,MN,Publicly Owned, 189 , 518 ," 7,328 ",7.07
City of Lakefield,MN,Publicly Owned, 145 , 334 ," 6,008 ",5.56
City of Luverne,MN,Publicly Owned, 300 , 623 ," 8,437 ",7.38
City of Mabel,MN,Publicly Owned, 93 , 169 ," 2,684 ",6.30
City of Madelia,MN,Publicly Owned, 182 , 559 ," 9,844 ",5.68
City of Madison,MN,Publicly Owned, 177 , 404 ," 7,525 ",5.37
City of Marshall,MN,Publicly Owned, 871 ," 1,831 "," 32,738 ",5.59
City of Moorhead,MN,Publicly Owned," 1,537 "," 2,302 "," 39,204 ",5.87
City of Mora,MN,Publicly Owned, 268 ," 1,254 "," 20,000 ",6.27
City of Mountain Iron,MN,Publicly Owned, 119 , 568 ," 7,598 ",7.48
City of Mountain Lake,MN,Publicly Owned, 152 , 250 ," 3,818 ",6.55
City of Nashwauk,MN,Publicly Owned, 57 , 268 ," 4,318 ",6.21
City of Newfolden,MN,Publicly Owned, 33 , 113 ," 2,384 ",4.74
City of Nielsville,MN,Publicly Owned, 6 , 14 , 208 ,6.73
City of North St Paul,MN,Publicly Owned, 623 ," 2,642 "," 35,519 ",7.44
City of Olivia,MN,Publicly Owned, 156 , 216 ," 3,124 ",6.91
City of Ortonville,MN,Publicly Owned, 248 , 626 ," 13,804 ",4.53
City of Owatonna,MN,Publicly Owned, 795 ," 3,944 "," 61,043 ",6.46
City of Pierz,MN,Publicly Owned, 104 , 336 ," 4,646 ",7.23
City of Randall,MN,Publicly Owned, 52 , 147 ," 1,930 ",7.62
City of Roseau,MN,Publicly Owned, 231 ," 1,361 "," 26,202 ",5.19
City of Round Lake,MN,Publicly Owned, 40 , 105 ," 1,309 ",8.02
City of Rushford,MN,Publicly Owned, 100 , 199 ," 3,307 ",6.02
City of Rushmore,MN,Publicly Owned, 38 , 53 , 681 ,7.78
City of Saint Peter,MN,Publicly Owned, 399 ," 2,304 "," 33,745 ",6.83
City of Sauk Centre,MN,Publicly Owned, 342 , 665 ," 11,983 ",5.55
City of Shelly,MN,Publicly Owned, 27 , 50 , 992 ,5.04
City of Spring Grove,MN,Publicly Owned, 142 , 300 ," 4,125 ",7.27
City of St Charles,MN,Publicly Owned, 188 , 352 ," 5,126 ",6.87
City of St James,MN,Publicly Owned, 459 ," 1,392 "," 27,224 ",5.11
City of Staples,MN,Publicly Owned, 202 , 428 ," 6,085 ",7.03
City of Stephen,MN,Publicly Owned, 94 , 265 ," 5,053 ",5.24
City of Thief River Falls,MN,Publicly Owned, 634 ," 2,666 "," 54,569 ",4.89
City of Two Harbors,MN,Publicly Owned, 189 ," 1,318 "," 18,662 ",7.06
City of Tyler,MN,Publicly Owned, 115 , 91 ," 2,313 ",3.93
City of Virginia,MN,Publicly Owned, 912 ," 4,191 "," 58,728 ",7.14
City of Wadena,MN,Publicly Owned, 350 , 336 ," 6,015 ",5.59
City of Warren,MN,Publicly Owned, 147 , 535 ," 10,118 ",5.29
City of Warroad,MN,Publicly Owned, 130 , 778 ," 14,094 ",5.52
City of Waseca,MN,Publicly Owned, 497 ," 1,815 "," 35,986 ",5.04
City of Wells,MN,Publicly Owned, 196 ," 1,179 "," 15,765 ",7.48
City of Westbrook,MN,Publicly Owned, 84 , 138 ," 2,143 ",6.44
City of Windom,MN,Publicly Owned, 344 , 919 ," 16,662 ",5.52
City of Worthington,MN,Publicly Owned, 809 ," 4,168 "," 65,582 ",6.36
Clearwater-Polk Elec Coop Inc,MN,Cooperative, 265 , 567 ," 9,120 ",6.22
Cooperative L&P Assn Lake Cnty,MN,Cooperative, 509 ," 1,342 "," 17,051 ",7.87
Crow Wing Cooperative Power & Light Comp,MN,Cooperative," 1,422 "," 6,795 "," 104,571 ",6.50
Dakota Electric Assn,MN,Cooperative," 5,373 "," 22,755 "," 317,465 ",7.17
Delano Municipal Utilities,MN,Publicly Owned, 242 , 376 ," 4,475 ",8.40
East Central Energy,MN,Cooperative," 3,417 "," 14,440 "," 218,561 ",6.61
East Grand Forks City of,MN,Publicly Owned, 484 ," 2,421 "," 34,692 ",6.98
Ely City of,MN,Publicly Owned, 316 ," 1,277 "," 17,000 ",7.51
Fairmont Public Utilities Comm,MN,Publicly Owned, 812 ," 3,107 "," 51,055 ",6.09
Federated Rural Electric Assn,MN,Cooperative, 351 ," 2,497 "," 47,329 ",5.28
Freeborn-Mower Coop Services,MN,Cooperative, 59 , 963 ," 14,528 ",6.63
Glencoe Light & Power Comm,MN,Publicly Owned, 374 ," 2,175 "," 29,307 ",7.42
Goodhue County Coop Elec Assn,MN,Cooperative, 159 , 322 ," 3,757 ",8.57
Grand Rapids Public Util Comm,MN,Publicly Owned," 1,283 "," 5,366 "," 90,412 ",5.94
Granite Falls City of,MN,Publicly Owned, 233 ," 1,030 "," 16,585 ",6.21
Hawley Public Utilities Comm,MN,Publicly Owned, 172 , 487 ," 8,007 ",6.08
Hibbing Public Utilities Comm,MN,Publicly Owned, 860 ," 5,376 "," 70,918 ",7.58
Hutchinson Utilities Comm,MN,Publicly Owned, 928 ," 6,711 "," 95,246 ",7.05
Interstate Power and Light Co,MN,Investor Owned," 6,920 "," 12,912 "," 170,614 ",7.57
Itasca-Mantrap Co-op Electrical Assn,MN,Cooperative, 931 ," 1,976 "," 26,946 ",7.33
Janesville City of,MN,Publicly Owned, 138 , 223 ," 4,158 ",5.36
Kandiyohi Power Coop,MN,Cooperative, 821 ," 2,499 "," 35,967 ",6.95
Keewatin Public Utilities,MN,Publicly Owned, 11 , 27 , 498 ,5.42
Kenyon Municipal Utilities,MN,Publicly Owned, 136 , 150 ," 1,661 ",9.03
Lake Country Power,MN,Cooperative," 2,566 "," 8,129 "," 129,974 ",6.25
Lake Park City of,MN,Publicly Owned, 72 , 171 ," 3,000 ",5.70
Lake Region Coop Elec Assn,MN,Cooperative," 1,888 "," 4,156 "," 52,239 ",7.96
Lanesboro Public Utility Comm,MN,Publicly Owned, 93 , 272 ," 4,013 ",6.78
Le Sueur City of,MN,Publicly Owned, 274 , 487 ," 5,719 ",8.52
Litchfield Public Utilities,MN,Publicly Owned, 365 ," 1,587 "," 32,967 ",4.81
Lyon-Lincoln Electric Coop Inc,MN,Cooperative, 257 , 804 ," 13,832 ",5.81
McLeod Cooperative Power Assn,MN,Cooperative, 264 , 703 ," 10,401 ",6.76
Meeker Coop Light & Power Assn,MN,Cooperative, 473 ," 1,770 "," 20,400 ",8.68
Melrose Public Utilities,MN,Publicly Owned, 270 , 941 ," 21,852 ",4.31
Mille Lacs Electric Coop,MN,Cooperative, 959 ," 2,997 "," 47,090 ",6.36
Minnesota Power Inc,MN,Investor Owned," 20,048 "," 73,054 "," 1,232,503 ",5.93
Minnesota Valley Coop L&P Assn,MN,Cooperative, 236 , 861 ," 12,196 ",7.06
Minnesota Valley Electric Coop,MN,Cooperative," 2,327 "," 11,017 "," 204,881 ",5.38
Moose Lake Water & Light Comm,MN,Publicly Owned, 246 ," 1,359 "," 21,267 ",6.39
New Prague Utilities Comm,MN,Publicly Owned, 213 , 519 ," 7,950 ",6.53
New Ulm Public Utilities Comm,MN,Publicly Owned," 1,027 "," 5,858 "," 69,838 ",8.39
Nobles Cooperative Electric,MN,Cooperative, 243 ," 1,231 "," 20,768 ",5.93
North Branch Water & Light Comm,MN,Publicly Owned, 226 , 985 ," 12,471 ",7.90
North Itasca Electric Coop Inc,MN,Cooperative, 288 , 712 ," 9,329 ",7.63
"North Star Electric Coop, Inc",MN,Cooperative, 528 ," 2,115 "," 34,264 ",6.17
Northern States Power Co,MN,Investor Owned," 124,846 "," 751,237 "," 12,547,929 ",5.99
Northwestern Wisconsin Elec Co,MN,Investor Owned, 21 , 19 , 185 ,10.27
Otter Tail Power Co,MN,Investor Owned," 11,705 "," 58,194 "," 1,004,708 ",5.79
"P K M Electric Coop, Inc",MN,Cooperative, 238 , 870 ," 13,311 ",6.54
People's Cooperative Services,MN,Cooperative, 255 ," 2,103 "," 29,323 ",7.17
Preston Public Utilities Comm,MN,Publicly Owned, 159 , 300 ," 3,729 ",8.05
Princeton Public Utils Comm,MN,Publicly Owned, 296 , 671 ," 7,911 ",8.48
Proctor Public Utilities Comm,MN,Publicly Owned, 64 , 459 ," 8,023 ",5.72
"Red Lake Electric Coop, Inc",MN,Cooperative, 337 ," 1,219 "," 22,293 ",5.47
Red River Valley Coop Pwr Assn,MN,Cooperative, 478 ," 1,479 "," 23,316 ",6.34
Redwood Electric Coop,MN,Cooperative, 150 , 530 ," 6,466 ",8.20
Redwood Falls Public Util Comm,MN,Publicly Owned, 442 , 774 ," 18,244 ",4.24
Renville-Sibley Coop Pwr Assn,MN,Cooperative, 31 , 147 ," 2,032 ",7.23
Rochester Public Utilities,MN,Publicly Owned," 4,065 "," 42,098 "," 618,278 ",6.81
"Roseau Electric Coop, Inc",MN,Cooperative, 272 ," 2,035 "," 44,103 ",4.61
Runestone Electric Assn,MN,Cooperative, 727 ," 1,723 "," 24,756 ",6.96
Shakopee Public Utilities Comm,MN,Publicly Owned, 774 , 700 ," 9,000 ",7.78
Sioux Valley SW Elec Coop,MN,Cooperative, 133 ," 1,520 "," 27,516 ",5.52
Sleepy Eye Public Utility Comm,MN,Publicly Owned, 391 , 811 ," 12,873 ",6.30
South Central Electric Assn,MN,Cooperative, 315 ," 1,892 "," 30,464 ",6.21
Spring Valley Pub Utils Comm,MN,Publicly Owned, 182 , 723 ," 9,832 ",7.35
