"Canadian Valley Elec Coop, Inc",OK,Cooperative, 26 ," 3,185 "," 71,420 ",4.46,,
"Central Rural Electric Cooperative, Inc",OK,Cooperative, 85 ," 4,694 "," 110,805 ",4.24,,
Choctaw Electric Coop Inc,OK,Cooperative, 5 ," 2,702 "," 52,875 ",5.11,,
Cimarron Electric Coop,OK,Cooperative, 3 ," 1,016 "," 21,079 ",4.82,,
City of Altus,OK,Publicly Owned, 4 , 726 ," 23,970 ",3.03,,
City of Blackwell,OK,Publicly Owned, 19 ," 1,511 "," 22,364 ",6.76,,
City of Claremore,OK,Publicly Owned, 121 ," 6,795 "," 113,339 ",6.00,,
City of Cushing,OK,Publicly Owned, 52 ," 1,895 "," 27,150 ",6.98,,
City of Duncan,OK,Publicly Owned, 62 ," 3,197 "," 48,000 ",6.66,,
City of Edmond,OK,Publicly Owned, 227 ," 8,113 "," 138,384 ",5.86,,
City of Fairview,OK,Publicly Owned, 4 , 68 ," 1,185 ",5.74,,
City of Frederick,OK,Publicly Owned, 62 ," 1,715 "," 27,538 ",6.23,,
City of Geary,OK,Publicly Owned, 4 , 11 , 129 ,8.53,,
City of Kingfisher,OK,Publicly Owned, 1 , 104 ," 1,702 ",6.11,,
City of Lindsay,OK,Publicly Owned, 15 , 300 ," 5,469 ",5.49,,
City of Mangum,OK,Publicly Owned, 14 , 231 ," 3,396 ",6.80,,
City of Marlow,OK,Publicly Owned, 5 , 208 ," 3,225 ",6.45,,
City of Miami,OK,Publicly Owned, 4 ," 1,749 "," 41,939 ",4.17,,
City of Newkirk,OK,Publicly Owned, 45 , 316 ," 8,000 ",3.95,,
City of Pawnee,OK,Publicly Owned, 3 , 21 ," 1,479 ",1.42,,
City of Perry,OK,Publicly Owned, 5 ," 1,197 "," 16,251 ",7.37,,
City of Ponca City,OK,Publicly Owned, 26 ," 3,445 "," 72,452 ",4.75,,
City of Stilwell,OK,Publicly Owned, 8 ," 2,362 "," 45,329 ",5.21,,
City of Stroud,OK,Publicly Owned, 5 , 25 , 296 ,8.45,,
City of Tonkawa,OK,Publicly Owned, 6 , 548 ," 9,646 ",5.68,,
City of Watonga,OK,Publicly Owned, 1 , 39 , 581 ,6.71,,
City of Waynoka,OK,Publicly Owned, 5 , 123 ," 1,212 ",10.15,,
City of Wynnewood,OK,Publicly Owned, 9 , 149 ," 2,801 ",5.32,,
"Cookson Hills Elec Coop, Inc",OK,Cooperative, 5 ," 1,270 "," 29,057 ",4.37,,
"Cotton Electric Coop, Inc",OK,Cooperative, 5 ," 5,174 "," 120,000 ",4.31,,
East Central Oklahoma Elec Coop Inc,OK,Cooperative, 3 ," 1,103 "," 26,488 ",4.16,,
Empire District Electric Co,OK,Investor Owned, 16 ," 2,013 "," 39,729 ",5.07,,
Grand River Dam Authority,OK,Publicly Owned, 15 ," 16,310 "," 505,661 ",3.23,,
Harmon Electric Assn Inc,OK,Cooperative, 13 ," 2,501 "," 49,832 ",5.02,,
"Indian Electric Coop, Inc",OK,Cooperative, 3 , 394 ," 14,336 ",2.75,,
Kay Electric Coop,OK,Cooperative, 8 ," 2,523 "," 55,169 ",4.57,,
"Kiamichi Electric Coop, Inc",OK,Cooperative, 5 ," 1,869 "," 32,960 ",5.67,,
"Kiwash Electric Coop, Inc",OK,Cooperative, 2 , 994 ," 22,281 ",4.46,,
"Lake Region Electric Coop, Inc",OK,Cooperative, 68 ," 1,828 "," 28,332 ",6.45,,
Northeast OK Elec Coop Inc,OK,Cooperative, 5 , 447 ," 6,960 ",6.42,,
"Northfork Electric Coop, Inc",OK,Cooperative, 34 ," 3,396 "," 65,277 ",5.20,,
Northwestern Electric Coop Inc,OK,Cooperative, 4 ," 2,440 "," 49,453 ",4.93,,
Okeene Public Works Authority,OK,Publicly Owned, 3 , 308 ," 5,880 ",5.24,,
Oklahoma Electric Coop Inc,OK,Cooperative, 24 ," 3,301 "," 62,702 ",5.26,,
Oklahoma Gas & Electric Co,OK,Investor Owned," 8,542 "," 249,816 "," 5,697,074 ",4.38,,
Ozarks Electric Coop Corp,OK,Cooperative, 30 ," 1,171 "," 22,750 ",5.15,,
People's Electric Cooperative,OK,Cooperative, 15 ," 2,369 "," 54,046 ",4.38,,
Prague Public Works Authority,OK,Publicly Owned, 1 , 59 ," 1,108 ",5.32,,
Public Service Co of Oklahoma,OK,Investor Owned," 7,079 "," 231,638 "," 4,850,261 ",4.78,,
Red River Valley Rrl Elec Assn,OK,Cooperative, 5 ," 2,081 "," 48,087 ",4.33,,
"Rural Electric Coop, Inc",OK,Cooperative, 8 ," 3,279 "," 76,431 ",4.29,,
Skiatook Town of,OK,Publicly Owned, 8 , 90 ," 2,820 ",3.19,,
Southeastern Electric Coop Inc,OK,Cooperative, 7 ," 1,218 "," 24,140 ",5.05,,
Southwest Rural Elec Assn Inc,OK,Cooperative, 5 , 322 ," 5,455 ",5.90,,
Southwestern Public Service Co,OK,Investor Owned, 2 ," 3,534 "," 87,234 ",4.05,,
Stillwater Utilities Authority,OK,Publicly Owned, 6 ," 6,697 "," 164,798 ",4.06,,
Tahlequah Public Works Auth,OK,Publicly Owned, 15 ," 1,616 "," 29,863 ",5.41,,
Tecumseh Utility Authority,OK,Publicly Owned, 30 , 254 ," 6,882 ",3.69,,
Town of Mannford,OK,Publicly Owned, 1 , 468 ," 10,409 ",4.50,,
Town of South Coffeyville,OK,Publicly Owned, 2 , 60 ," 1,170 ",5.13,,
"Tri-County Electric Coop, Inc",OK,Cooperative, 8 ," 1,196 "," 17,803 ",6.72,,
Verdigris Valley Elec Coop Inc,OK,Cooperative, 421 ," 2,999 "," 44,603 ",6.72,,
Wagoner Public Works Authority,OK,Publicly Owned, 6 , 982 ," 18,832 ",5.21,,
Blachly-Lane Cnty Coop El Assn,OR,Cooperative, 3 ," 2,543 "," 50,242 ",5.06,,
Bonneville Power Admin,OR,Federal, 1 , 114 ," 3,752 ",3.04,,
Canby Utility Board,OR,Publicly Owned, 9 ," 1,484 "," 31,887 ",4.65,,
Central Electric Coop Inc,OR,Cooperative," 1,530 "," 4,720 "," 86,602 ",5.45,,
Central Lincoln People's Ut Dt,OR,Publicly Owned, 153 ," 24,417 "," 649,983 ",3.76,,
City of Bandon,OR,Publicly Owned, 3 , 104 ," 1,530 ",6.80,,
City of Drain,OR,Publicly Owned, 8 , 568 ," 9,415 ",6.03,,
City of Forest Grove,OR,Publicly Owned, 92 ," 3,989 "," 97,025 ",4.11,,
City of Milton-Freewater,OR,Publicly Owned, 65 ," 1,180 "," 27,760 ",4.25,,
City of Monmouth,OR,Publicly Owned, 51 ," 1,038 "," 19,198 ",5.41,,
City of Springfield,OR,Publicly Owned, 13 ," 6,488 "," 126,021 ",5.15,,
Clatskanie Peoples Util Dist,OR,Publicly Owned, 4 ," 28,740 "," 781,447 ",3.68,,
"Columbia Basin Elec Cooperative, Inc",OR,Cooperative, 187 ," 1,480 "," 34,503 ",4.29,,
Columbia Power Coop Assn Inc,OR,Cooperative, 262 , 264 ," 5,112 ",5.16,,
Columbia River Peoples Ut Dist,OR,Publicly Owned, 9 ," 8,058 "," 190,866 ",4.22,,
"Columbia Rural Elec Assn, Inc",OR,Cooperative, 67 , 183 ," 4,259 ",4.30,,
"Consumers Power, Inc",OR,Cooperative, 27 ," 3,370 "," 53,888 ",6.25,,
"Douglas Electric Coop, Inc",OR,Cooperative, 8 , 824 ," 13,879 ",5.94,,
Emerald People's Utility Dist,OR,Publicly Owned, 10 ," 4,938 "," 95,558 ",5.17,,
Eugene City of,OR,Publicly Owned, 5 ," 29,908 "," 707,200 ",4.23,,
"Harney Electric Coop, Inc",OR,Cooperative, 217 , 321 ," 5,981 ",5.37,,
Hood River Electric Coop,OR,Cooperative, 50 ," 1,574 "," 32,195 ",4.89,,
Idaho Power Co,OR,Investor Owned," 1,491 "," 9,559 "," 290,972 ",3.29,,
McMinnville City of,OR,Publicly Owned, 2 ," 15,828 "," 444,961 ",3.56,,
"Midstate Electric Coop, Inc",OR,Cooperative, 3 ," 1,709 "," 30,558 ",5.59,,
Northern Wasco County PUD,OR,Publicly Owned, 144 ," 4,390 "," 110,762 ",3.96,,
"Oregon Trail El Cons Coop, Inc",OR,Cooperative, 13 ," 10,210 "," 161,963 ",6.30,,
PacifiCorp,OR,Investor Owned," 10,136 "," 133,134 "," 3,245,165 ",4.10,,
Portland General Electric Company,OR,Investor Owned," 2,854 "," 232,147 "," 4,213,247 ",5.51,,
Salem City of,OR,Cooperative, 12 ," 5,818 "," 111,028 ",5.24,,
Surprise Valley Electrification Corp.,OR,Cooperative, 219 , 717 ," 11,468 ",6.25,,
Tillamook Peoples Utility Dist,OR,Publicly Owned, 4 ," 3,251 "," 69,780 ",4.66,,
Umatilla Electric Coop Assn,OR,Cooperative, 11 ," 9,505 "," 212,793 ",4.47,,
"Wasco Electric Coop, Inc",OR,Cooperative, 8 , 693 ," 15,476 ",4.48,,
West Oregon Electric Coop Inc,OR,Cooperative, 50 , 985 ," 14,052 ",7.01,,
Adams Electric Cooperative Inc,PA,Cooperative, 3 ," 1,491 "," 31,165 ",4.78,,
"Bedford Rural Elec Coop, Inc",PA,Cooperative, 64 ," 1,823 "," 19,823 ",9.20,,
Borough of Berlin,PA,Publicly Owned, 1 , 245 ," 3,865 ",6.34,,
Borough of Blakely,PA,Publicly Owned, 44 ," 1,345 "," 13,369 ",10.06,,
Borough of Catawissa,PA,Publicly Owned, 7 , 279 ," 3,699 ",7.54,,
Borough of Chambersburg,PA,Publicly Owned, 20 ," 4,431 "," 87,760 ",5.05,,
Borough of Ellwood City,PA,Publicly Owned, 10 , 604 ," 10,190 ",5.93,,
Borough of Ephrata,PA,Publicly Owned, 20 , 772 ," 11,415 ",6.76,,
Borough of Grove City,PA,Publicly Owned, 8 ," 1,011 "," 18,498 ",5.47,,
Borough of Kutztown,PA,Publicly Owned, 5 ," 1,511 "," 25,762 ",5.87,,
Borough of Lansdale,PA,Publicly Owned, 31 ," 3,248 "," 45,918 ",7.07,,
Borough of Mifflinburg,PA,Publicly Owned, 49 ," 1,740 "," 27,071 ",6.43,,
Borough of Olyphant,PA,Publicly Owned, 21 , 337 ," 3,117 ",10.81,,
Borough of Perkasie,PA,Publicly Owned, 14 , 830 ," 10,675 ",7.78,,
Borough of Pitcairn,PA,Publicly Owned, 1 , 7 , 85 ,8.24,,
Borough of Quakertown,PA,Publicly Owned, 68 ," 3,141 "," 42,172 ",7.45,,
Borough of Schuylkill Haven,PA,Publicly Owned, 15 , 720 ," 9,801 ",7.35,,
Borough of Smethport,PA,Publicly Owned, 1 , 7 , 68 ,10.29,,
Borough of Tarentum,PA,Publicly Owned, 3 , 357 ," 3,974 ",8.98,,
Borough of Weatherly,PA,Publicly Owned, 4 , 822 ," 11,558 ",7.11,,
Citizens Electric Co,PA,Investor Owned, 86 ," 4,300 "," 60,966 ",7.05,,
Claverack Rural Elec Coop Inc,PA,Cooperative, 33 ," 1,285 "," 15,593 ",8.24,,
Duquesne Light Co,PA,Investor Owned, 995 ," 123,328 "," 2,572,135 ",4.79,,
Girard Borough of,PA,Publicly Owned, 73 ," 2,710 "," 23,474 ",11.54,,
Metropolitan Edison Co,PA,Investor Owned," 1,864 "," 159,391 "," 2,346,422 ",6.79,,
Middletown Borough of,PA,Publicly Owned, 104 ," 2,633 "," 35,539 ",7.41,,
Mont Alto Borough,PA,Publicly Owned, 1 , 14 , 121 ,11.57,,
"New Enterprise R E C, Inc",PA,Cooperative, 12 , 273 ," 2,869 ",9.52,,
"Northwestern Rural E C A, Inc",PA,Cooperative, 3 , 696 ," 9,061 ",7.68,,
PECO Energy Co,PA,Investor Owned," 2,969 "," 1,087,323 "," 14,761,733 ",7.37,,
Pennsylvania Electric Co,PA,Investor Owned," 2,544 "," 197,011 "," 3,276,199 ",6.01,,
Pennsylvania Power Co,PA,Investor Owned, 220 ," 78,729 "," 1,463,572 ",5.38,,
PPL Electric Utilities Corp,PA,Investor Owned," 4,650 "," 501,598 "," 8,912,375 ",5.63,,
REA Energy Coop Inc,PA,Cooperative, 3 ," 1,701 "," 18,893 ",9.00,,
"Somerset Rural Elec Coop, Inc",PA,Cooperative, 8 ," 1,291 "," 16,022 ",8.06,,
St Clair Borough of,PA,Publicly Owned, 3 , 632 ," 7,214 ",8.76,,
Tri-County Rural Elec Coop Inc,PA,Cooperative, 3 ," 1,906 "," 33,047 ",5.77,,
"UGI Utilities, Inc",PA,Investor Owned, 160 ," 7,560 "," 111,986 ",6.75,,
"United Electric Coop, Inc",PA,Cooperative, 135 ," 2,208 "," 19,713 ",11.20,,
Valley Rural Electric Coop Inc,PA,Cooperative, 2 ," 1,103 "," 17,753 ",6.21,,
Watsontown Borough of,PA,Publicly Owned, 1 , 111 ," 1,212 ",9.16,,
Wellsborough Electric Co,PA,Investor Owned, 14 ," 2,870 "," 41,058 ",6.99,,
West Penn Power Co,PA,Investor Owned," 13,032 "," 348,134 "," 7,763,141 ",4.48,,
Block Island Power Co,RI,Investor Owned, 34 , 159 , 693 ,22.94,,
Narragansett Electric Co,RI,Investor Owned," 2,433 "," 89,495 "," 962,320 ",9.30,,
Pascoag Utility District,RI,Publicly Owned, 25 ," 1,438 "," 16,978 ",8.47,,
Aiken Electric Coop Inc,SC,Cooperative, 26 ," 7,040 "," 163,469 ",4.31,,
Bamberg Board of Public Works,SC,Publicly Owned, 5 , 369 ," 7,944 ",4.65,,
Berkeley Electric Coop Inc,SC,Cooperative, 250 ," 9,637 "," 176,851 ",5.45,,
"Black River Electric Coop, Inc",SC,Cooperative, 18 ," 6,411 "," 127,806 ",5.02,,
Blue Ridge Electric Coop Inc,SC,Cooperative, 20 ," 2,790 "," 57,601 ",4.84,,
"Broad River Electric Coop, Inc",SC,Cooperative, 3 ," 1,156 "," 16,682 ",6.93,,
Carolina Power & Light Co,SC,Investor Owned, 781 ," 155,723 "," 3,222,888 ",4.83,,
City of Due West,SC,Publicly Owned, 1 , 10 , 103 ,9.71,,
City of Gaffney,SC,Publicly Owned, 27 ," 1,566 "," 33,905 ",4.62,,
City of Newberry,SC,Publicly Owned, 14 ," 3,947 "," 64,915 ",6.08,,
City of Orangeburg,SC,Publicly Owned, 344 ," 22,347 "," 450,000 ",4.97,,
City of Seneca,SC,Publicly Owned, 3 ," 1,556 "," 32,530 ",4.78,,
City of Union,SC,Publicly Owned, 14 , 709 ," 8,318 ",8.52,,
Clinton Combined Utility Sys,SC,Publicly Owned, 6 ," 2,261 "," 34,610 ",6.53,,
Duke Energy Corporation,SC,Investor Owned," 1,866 "," 371,185 "," 9,872,667 ",3.76,,
"Edisto Electric Coop, Inc",SC,Cooperative, 15 ," 1,147 "," 19,011 ",6.03,,
"Fairfield Electric Coop, Inc",SC,Cooperative, 11 ," 6,595 "," 164,408 ",4.01,,
Greenwood Commissioners-Pub Wk,SC,Publicly Owned, 176 ," 5,668 "," 121,902 ",4.65,,
Horry Electric Coop Inc,SC,Cooperative, 6 ," 1,815 "," 27,361 ",6.63,,
"Laurens Electric Coop, Inc",SC,Cooperative, 29 ," 8,803 "," 156,366 ",5.63,,
Lockhart Power Co,SC,Investor Owned, 11 ," 5,091 "," 113,488 ",4.49,,
"Lynches River Elec Coop, Inc",SC,Cooperative, 11 ," 3,672 "," 69,041 ",5.32,,
"Marlboro Electric Coop, Inc",SC,Cooperative, 6 ," 20,993 "," 616,608 ",3.40,,
Mid-Carolina Electric Coop Inc,SC,Cooperative, 5 ," 1,078 "," 23,036 ",4.68,,
"Newberry Electric Coop, Inc",SC,Cooperative, 80 ," 5,294 "," 94,542 ",5.60,,
Palmetto Electric Coop Inc,SC,Cooperative, 8 ," 2,677 "," 55,613 ",4.81,,
"Pee Dee Electric Coop, Inc",SC,Cooperative, 21 ," 15,570 "," 369,414 ",4.21,,
"Santee Electric Coop, Inc",SC,Cooperative, 14 ," 24,038 "," 583,553 ",4.12,,
South Carolina Electric & Gas Co,SC,Investor Owned," 1,073 "," 281,056 "," 6,547,908 ",4.29,,
South Carolina Pub Serv Auth,SC,Publicly Owned, 32 ," 275,286 "," 7,978,576 ",3.45,,
Town of Winnsboro,SC,Publicly Owned, 37 ," 2,272 "," 34,000 ",6.68,,
"Tri-County Electric Coop, Inc",SC,Cooperative, 85 , 78 , 654 ,11.93,,
York Electric Coop Inc,SC,Cooperative, 26 ," 3,262 "," 50,560 ",6.45,,
Black Hills Power Inc,SD,Investor Owned, 32 ," 13,624 "," 285,573 ",4.77,,
"Bon Homme Yankton El Assn, Inc",SD,Cooperative, 2 , 612 ," 13,170 ",4.65,,
Brookings City of,SD,Publicly Owned, 107 ," 5,116 "," 113,126 ",4.52,,
"Central Electric Coop, Inc",SD,Cooperative, 82 ," 1,756 "," 30,639 ",5.73,,
"Charles Mix Electric Assn, Inc",SD,Cooperative, 111 , 249 ," 3,642 ",6.84,,
City of Beresford,SD,Publicly Owned, 25 , 702 ," 12,156 ",5.77,,
City of Big Stone City,SD,Publicly Owned, 2 , 350 ," 7,437 ",4.71,,
City of Elk Point,SD,Publicly Owned, 5 , 156 ," 1,282 ",12.17,,
City of Flandreau,SD,Publicly Owned, 28 , 405 ," 9,970 ",4.06,,
City of Hecla,SD,Publicly Owned, 4 , 3 , 51 ,5.88,,
City of Madison,SD,Publicly Owned, 42 ," 1,404 "," 30,608 ",4.59,,
City of Miller,SD,Publicly Owned, 38 , 303 ," 6,864 ",4.41,,
City of White,SD,Publicly Owned, 2 , 23 , 130 ,17.69,,
Clay-Union Electric Corp,SD,Cooperative, 130 , 511 ," 9,672 ",5.28,,
Dakota Energy Coop Inc,SD,Cooperative, 2 , 491 ," 12,151 ",4.04,,
"Grand Electric Coop, Inc",SD,Cooperative, 3 ," 3,383 "," 114,853 ",2.95,,
H-D Electric Coop Inc,SD,Cooperative, 82 , 137 ," 1,740 ",7.87,,
"LaCreek Electric Assn, Inc",SD,Cooperative, 48 , 243 ," 4,435 ",5.48,,
"Lake Region Electric Assn, Inc",SD,Cooperative, 2 , 360 ," 5,866 ",6.14,,
MDU Resources Group Inc,SD,Investor Owned, 23 , 428 ," 7,125 ",6.01,,
MidAmerican Energy Co,SD,Investor Owned, 12 ," 2,915 "," 64,751 ",4.50,,
"Northern Electric Coop, Inc",SD,Cooperative, 172 ," 2,926 "," 65,318 ",4.48,,
Northern States Power Co,SD,Investor Owned, 22 ," 14,189 "," 315,459 ",4.50,,
NorthWestern Energy,SD,Investor Owned, 63 ," 9,363 "," 188,121 ",4.98,,
Oahe Electric Coop Inc,SD,Cooperative, 202 , 866 ," 14,653 ",5.91,,
Pierre City of,SD,Publicly Owned, 115 ," 2,936 "," 71,252 ",4.12,,
Sioux Valley SW Elec Coop,SD,Cooperative, 6 ," 2,038 "," 55,724 ",3.66,,
Union County Electric Coop Inc,SD,Cooperative, 176 , 239 ," 2,915 ",8.20,,
Watertown Municipal Utilities,SD,Publicly Owned, 352 ," 7,071 "," 168,451 ",4.20,,
West River Electric Assn Inc,SD,Cooperative, 3 , 568 ," 9,647 ",5.89,,
Appalachian Electric Coop,TN,Cooperative, 6 ," 2,271 "," 39,263 ",5.78,,
Athens Utility Board,TN,Publicly Owned, 12 ," 14,759 "," 315,550 ",4.68,,
Benton County,TN,Publicly Owned, 4 ," 1,479 "," 24,260 ",6.10,,
Bristol City of,TN,Publicly Owned, 23 ," 10,966 "," 244,427 ",4.49,,
"Caney Fork Electric Coop, Inc",TN,Cooperative, 8 ," 5,989 "," 107,183 ",5.59,,
Carroll County,TN,Publicly Owned, 6 ," 7,216 "," 158,613 ",4.55,,
Chattanooga City of,TN,Publicly Owned, 108 ," 84,638 "," 1,755,637 ",4.82,,
"Chickasaw Electric Coop, Inc",TN,Cooperative, 6 ," 4,049 "," 79,293 ",5.11,,
City of Alcoa Utilities,TN,Publicly Owned, 10 ," 3,179 "," 58,763 ",5.41,,
City of Bolivar,TN,Publicly Owned, 5 ," 2,469 "," 39,981 ",6.18,,
City of Brownsville,TN,Publicly Owned, 5 ," 5,537 "," 112,281 ",4.93,,
City of Covington,TN,Publicly Owned, 19 ," 8,856 "," 177,528 ",4.99,,
City of Dayton,TN,Publicly Owned, 6 ," 3,588 "," 63,060 ",5.69,,
City of Dickson,TN,Publicly Owned, 19 ," 10,304 "," 198,688 ",5.19,,
City of Dyersburg,TN,Publicly Owned, 18 ," 17,095 "," 359,763 ",4.75,,
City of Elizabethton,TN,Publicly Owned, 6 ," 2,841 "," 49,473 ",5.74,,
City of Etowah,TN,Publicly Owned, 3 ," 7,321 "," 166,887 ",4.39,,
City of Fayetteville,TN,Publicly Owned, 6 ," 4,648 "," 80,409 ",5.78,,
City of Gallatin,TN,Publicly Owned, 18 ," 18,505 "," 420,179 ",4.40,,
City of Harriman,TN,Publicly Owned, 3 ," 1,100 "," 21,495 ",5.12,,
City of Humboldt,TN,Publicly Owned, 11 ," 6,127 "," 115,883 ",5.29,,
City of Jackson,TN,Publicly Owned, 50 ," 37,369 "," 760,391 ",4.91,,
City of LaFollette,TN,Publicly Owned, 6 ," 1,805 "," 24,628 ",7.33,,
City of Lawrenceburg,TN,Publicly Owned, 12 ," 6,986 "," 130,470 ",5.35,,
City of Lewisburg,TN,Publicly Owned, 14 ," 8,515 "," 168,941 ",5.04,,
City of Lexington,TN,Publicly Owned, 15 ," 5,877 "," 101,243 ",5.80,,
City of Milan,TN,Publicly Owned, 8 ," 4,216 "," 71,090 ",5.93,,
City of Morristown,TN,Publicly Owned, 41 ," 20,681 "," 397,849 ",5.20,,
City of Mt Pleasant,TN,Publicly Owned, 3 , 603 ," 10,456 ",5.77,,
City of Murfreesboro,TN,Publicly Owned, 32 ," 14,929 "," 276,324 ",5.40,,
City of Newbern,TN,Publicly Owned, 6 ," 5,008 "," 96,937 ",5.17,,
City of Newport,TN,Publicly Owned, 10 ," 7,323 "," 146,648 ",4.99,,
City of Oak Ridge,TN,Publicly Owned, 8 ," 5,646 "," 103,502 ",5.45,,
City of Paris,TN,Publicly Owned, 10 ," 4,238 "," 81,871 ",5.18,,
City of Pulaski,TN,Publicly Owned, 11 ," 7,915 "," 153,523 ",5.16,,
City of Ripley,TN,Publicly Owned, 8 ," 5,637 "," 104,581 ",5.39,,
City of Rockwood,TN,Publicly Owned, 6 ," 3,260 "," 66,099 ",4.93,,
City of Shelbyville,TN,Publicly Owned, 15 ," 7,500 "," 154,778 ",4.85,,
City of Smithville,TN,Publicly Owned, 4 ," 2,803 "," 61,900 ",4.53,,
City of Sparta,TN,Publicly Owned, 3 ," 1,502 "," 27,841 ",5.39,,
City of Springfield,TN,Publicly Owned, 10 ," 5,025 "," 95,917 ",5.24,,
City of Sweetwater,TN,Publicly Owned, 6 ," 3,766 "," 70,155 ",5.37,,
City of Trenton,TN,Publicly Owned, 1 , 400 ," 6,754 ",5.92,,
City of Union City,TN,Publicly Owned, 7 ," 11,649 "," 291,139 ",4.00,,
City of Winchester,TN,Publicly Owned, 6 ," 2,419 "," 40,952 ",5.91,,
Clarksville City of,TN,Publicly Owned, 17 ," 9,867 "," 187,856 ",5.25,,
Cleveland City of,TN,Publicly Owned, 34 ," 18,470 "," 379,444 ",4.87,,
Clinton City of,TN,Publicly Owned, 13 ," 9,466 "," 179,525 ",5.27,,
Columbia Power System,TN,Publicly Owned, 7 ," 3,140 "," 58,337 ",5.38,,
Cookeville City of,TN,Publicly Owned, 16 ," 8,891 "," 169,468 ",5.25,,
Cumberland Elec Member Corp,TN,Cooperative, 27 ," 19,790 "," 456,664 ",4.33,,
Duck River Elec Member Corp,TN,Cooperative, 13 ," 9,700 "," 202,826 ",4.78,,
Entergy Arkansas Inc,TN,Investor Owned, 4 , 2 , 11 ,18.18,,
Erwin Town of,TN,Publicly Owned, 9 ," 4,336 "," 87,869 ",4.93,,
"Forked Deer Electric Coop, Inc",TN,Cooperative, 1 ," 1,296 "," 25,676 ",5.05,,
Fort Loudoun Electric Coop,TN,Cooperative, 5 ," 1,675 "," 29,925 ",5.60,,
Gibson Electric Members Corp,TN,Cooperative, 13 ," 8,209 "," 139,559 ",5.88,,
Greeneville City of,TN,Publicly Owned, 25 ," 17,784 "," 367,008 ",4.85,,
"Holston Electric Coop, Inc",TN,Cooperative, 24 ," 14,260 "," 290,105 ",4.92,,
Johnson City City of,TN,Publicly Owned, 39 ," 19,400 "," 339,444 ",5.72,,
Kingsport Power Co,TN,Investor Owned, 195 ," 29,507 "," 902,085 ",3.27,,
Knoxville Utilities Board,TN,Publicly Owned, 78 ," 65,083 "," 1,401,932 ",4.64,,
Lenoir City City of,TN,Publicly Owned, 32 ," 10,288 "," 192,176 ",5.35,,
Loudon Utilities Board,TN,Publicly Owned, 12 ," 10,065 "," 194,748 ",5.17,,
Maryville Utilities,TN,Publicly Owned, 12 ," 10,527 "," 227,723 ",4.62,,
McMinnville Electric System,TN,Publicly Owned, 9 ," 3,178 "," 60,652 ",5.24,,
Memphis City of,TN,Publicly Owned, 548 ," 189,570 "," 3,793,813 ",5.00,,
Meriwether Lewis Electric Coop,TN,Cooperative, 14 ," 6,587 "," 130,513 ",5.05,,
Middle Tennessee E M C,TN,Cooperative, 85 ," 43,607 "," 906,674 ",4.81,,
"Mountain Electric Coop, Inc",TN,Cooperative, 3 ," 5,145 "," 116,165 ",4.43,,
Nashville Electric Service,TN,Publicly Owned, 201 ," 150,796 "," 3,135,861 ",4.81,,
Pickwick Electric Coop,TN,Cooperative, 9 ," 3,075 "," 48,862 ",6.29,,
Plateau Electric Cooperative,TN,Cooperative, 3 ," 2,799 "," 49,269 ",5.68,,
Powell Valley Electric Coop,TN,Cooperative, 7 ," 2,594 "," 46,817 ",5.54,,
Sequachee Valley Electric Coop,TN,Cooperative, 14 ," 8,498 "," 156,279 ",5.44,,
Sevier County Electric System,TN,Publicly Owned, 12 ," 5,239 "," 104,544 ",5.01,,
South Kentucky Rural E C C,TN,Cooperative, 1 , 23 , 249 ,9.24,,
Southwest Tennessee E M C,TN,Cooperative, 7 ," 4,110 "," 73,136 ",5.62,,
Tennessee Valley Authority,TN,Federal, 40 ," 252,172 "," 8,169,012 ",3.09,,
Tennessee Valley Electric Coop,TN,Cooperative, 6 ," 2,335 "," 35,330 ",6.61,,
Tri-County Elec Member Corp,TN,Cooperative, 4 , 955 ," 15,354 ",6.22,,
Tullahoma Board-Public Utils,TN,Publicly Owned, 5 ," 1,692 "," 32,643 ",5.18,,
Upper Cumberland E M C,TN,Cooperative, 13 ," 6,344 "," 117,774 ",5.39,,
Volunteer Electric Coop,TN,Cooperative, 17 ," 13,540 "," 290,645 ",4.66,,
Weakley County Mun Elec Sys,TN,Publicly Owned, 14 ," 3,379 "," 57,528 ",5.87,,
AEP Texas Commercial & Ind,TX,Power Marketer, 329 ," 116,941 "," 2,335,171 ",5.01,,
Austin Energy,TX,Publicly Owned, 66 ," 83,555 "," 1,492,441 ",5.60,,
Bailey County Elec Coop Assn,TX,Cooperative," 3,587 "," 11,701 "," 145,029 ",8.07,,
"Bartlett Electric Coop, Inc",TX,Cooperative, 1 , 179 ," 2,729 ",6.56,,
"Big Country Electric Coop, Inc",TX,Cooperative, 2 , 406 ," 5,674 ",7.16,,
"Bluebonnett Electric Coop, Inc",TX,Cooperative," 2,243 "," 21,742 "," 389,224 ",5.59,,
"Bowie-Cass Electric Coop, Inc",TX,Cooperative, 6 ," 2,216 "," 41,865 ",5.29,,
BP Energy Company,TX,Power Marketer, 8 ," 102,652 "," 2,062,768 ",4.98,,
Brownsville Public Utilities Board,TX,Publicly Owned, 661 ," 29,934 "," 480,266 ",6.23,,
Calpine Power America LP,TX,Power Marketer, 12 ," 97,825 "," 4,191,930 ",2.33,,
Cap Rock Energy Corporation,TX,Investor Owned," 1,523 "," 19,091 "," 209,655 ",9.11,,
